bzip2.c:1563	0	0	1	0	0	0	0	0	0.111111111111	0.0384615384615	0.125	0.	0.	0	0	1	0	1	0	0	0.857142857143	0	0
bzip2.c:1575	0	0	0	0	0	0	0	1	0.111111111111	0.115384615385	0.375	0.333333333333	0.	0	0	1	0	0	0	0	0.285714285714	0	1
bzip2.c:1579	0	0	0	0	0	0	0	1	0.111111111111	0.0384615384615	0.375	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:1614	0	1	0	0	1	0	0	1	0.111111111111	0.0705128205128	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1619	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1621	0	1	0	0	0	0	0	1	0.111111111111	0.128205128205	0.125	0.333333333333	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1623	0	1	0	0	0	0	0	1	0.111111111111	0.0641025641026	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1632	0	0	0	0	1	0	0	1	0.111111111111	0.0833333333333	0.0625	0.333333333333	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:1634	0	1	0	0	0	0	0	0	0.111111111111	0.0384615384615	0.	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1641	0	0	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:1643	0	0	0	0	0	0	0	1	0.111111111111	0.0897435897436	0.1875	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:1646	0	0	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.0625	0.	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1653	0	0	0	0	0	0	0	1	0.111111111111	0.173076923077	0.125	0.5	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:1655	0	0	0	0	0	0	0	1	0.111111111111	0.115384615385	0.125	0.333333333333	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:1656	0	1	0	0	0	0	0	0	0.111111111111	0.0769230769231	0.	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1664	0	0	0	0	0	0	0	1	0.111111111111	0.153846153846	0.375	0.333333333333	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:1667	0	0	0	0	0	0	0	1	0.111111111111	0.0769230769231	0.125	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:1721	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1723	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	1
bzip2.c:1727	0	1	0	0	0	0	0	0	0.111111111111	0.0833333333333	0.	0.	0.	1	0	1	0	0	0	0	0.142857142857	0	0
bzip2.c:1729	0	0	0	0	0	0	0	1	0.111111111111	1.	1.	0.833333333333	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:1737	0	1	0	1	0	0	0	0	0.111111111111	0.320512820513	0.5	0.333333333333	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1741	0	1	0	0	0	0	0	0	0.111111111111	0.0833333333333	0.	0.	0.	1	0	1	0	0	0	0	0.142857142857	0	0
bzip2.c:1750	0	0	0	0	0	0	0	0	0.111111111111	0.0384615384615	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1756	0	0	0	0	0	0	0	0	0.111111111111	0.0384615384615	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1784	0	1	0	0	0	0	0	1	0.111111111111	0.0512820512821	0.0625	0.	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1790	0	0	0	0	0	0	0	0	0.111111111111	0.0320512820513	0.0625	0.	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:1793	0	1	0	0	0	0	0	0	0.111111111111	0.0833333333333	0.	0.	0.	1	0	1	0	0	0	0	0.142857142857	0	0
bzip2.c:1860	0	0	0	0	0	0	0	1	1.	0.352564102564	0.125	0.5	0.	1	0	0	0	0	0	0	0.714285714286	0	0
bzip2.c:1925	0	0	1	0	0	0	0	1	0.111111111111	0.025641025641	0.0625	0.166666666667	0.	0	0	1	1	1	0	0	0.571428571429	0	1
bzip2.c:1934	1	0	0	1	0	0	0	1	0.444444444444	0.365384615385	0.0625	0.166666666667	0.	1	0	1	1	0	0	0	0.428571428571	0	0
bzip2.c:1940	1	0	0	0	0	0	1	1	0.222222222222	0.0576923076923	0.0625	0.	0.	1	0	0	1	0	0	0	0.571428571429	0	0
bzip2.c:1952	1	0	0	0	0	0	1	1	0.222222222222	0.0576923076923	0.0625	0.	0.	1	0	0	1	0	0	0	0.571428571429	0	0
bzip2.c:1964	1	0	0	0	0	0	1	1	0.222222222222	0.0576923076923	0.0625	0.	0.	1	0	0	1	0	0	0	0.571428571429	0	0
bzip2.c:1992	0	0	0	0	0	0	0	1	0.111111111111	0.0576923076923	0.0625	0.333333333333	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2047	1	0	0	1	0	0	0	1	0.333333333333	0.570512820513	0.1875	0.5	0.	1	0	1	1	0	0	0	0.571428571429	0	1
bzip2.c:2066	0	0	0	0	0	0	0	1	0.111111111111	0.294871794872	0.125	0.333333333333	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2067	1	0	0	0	0	0	0	1	0.222222222222	0.0705128205128	0.125	0.333333333333	0.	0	0	0	0	0	0	0	0.428571428571	0	0
bzip2.c:2074	1	0	0	0	0	0	0	1	0.222222222222	0.0705128205128	0.125	0.	0.	0	0	0	0	0	0	0	0.428571428571	0	0
bzip2.c:2129	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2131	0	0	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	1
bzip2.c:2143	0	0	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	0
bzip2.c:2152	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2156	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2159	0	0	0	0	0	0	0	1	0.111111111111	0.0448717948718	0.125	0.166666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	1
bzip2.c:2165	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2168	0	0	0	0	0	0	0	1	0.111111111111	0.0576923076923	0.1875	0.166666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	1
bzip2.c:2185	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	1
bzip2.c:2190	0	1	0	0	0	0	0	0	0.111111111111	0.025641025641	0.	0.	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2191	0	1	0	0	0	0	0	0	0.111111111111	0.153846153846	0.125	0.166666666667	0.	0	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2193	0	1	0	0	0	0	0	1	0.111111111111	0.108974358974	0.125	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2196	0	0	1	0	0	0	1	1	0.222222222222	0.0448717948718	0.125	0.	0.	1	0	1	0	1	0	0	1.	0	0
bzip2.c:2225	1	1	0	1	0	0	0	0	0.222222222222	0.185897435897	0.0625	0.166666666667	0.	1	0	1	1	0	0	0	0.285714285714	0	0
bzip2.c:2258	0	0	0	0	0	0	0	0	0.111111111111	0.025641025641	0.	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2260	0	0	0	0	0	0	0	1	0.111111111111	0.0705128205128	0.125	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2275	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.125	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2278	0	0	1	0	0	0	0	1	0.111111111111	0.0897435897436	0.3125	0.166666666667	0.	0	0	1	0	1	0	0	0.571428571429	0	0
bzip2.c:2288	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2382	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2384	0	0	0	0	0	0	0	1	0.111111111111	0.134615384615	0.1875	0.333333333333	0.	0	0	1	0	0	0	0	0.285714285714	0	1
bzip2.c:2424	1	0	1	1	1	0	0	1	0.222222222222	0.0384615384615	0.0625	0.166666666667	0.	0	0	1	0	0	0	0	0.571428571429	0	1
bzip2.c:2439	0	0	0	0	0	0	0	0	0.111111111111	0.0576923076923	0.0625	0.	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2472	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.125	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2473	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2476	0	1	0	0	0	1	0	1	0.111111111111	0.0320512820513	0.125	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2479	0	0	0	0	0	0	0	1	0.111111111111	0.0769230769231	0.1875	0.166666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	0
bzip2.c:2504	0	0	0	0	0	0	0	1	0.111111111111	0.0769230769231	0.125	0.	0.	0	0	1	0	0	0	0	0.285714285714	0	0
bzip2.c:2545	0	0	0	0	0	0	0	1	0.111111111111	0.5	0.25	0.666666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	1
bzip2.c:2571	0	0	0	0	0	0	0	0	0.111111111111	0.0641025641026	0.0625	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2615	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.125	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2616	0	1	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2619	0	0	0	0	0	0	0	1	0.111111111111	0.0448717948718	0.1875	0.166666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	0
bzip2.c:2654	0	0	0	0	0	0	0	1	0.111111111111	0.410256410256	0.25	0.666666666667	0.	0	0	1	0	0	0	0	0.285714285714	0	1
bzip2.c:2674	0	0	0	0	0	0	0	0	0.111111111111	0.0448717948718	0.0625	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2686	0	0	0	0	0	0	0	0	0.111111111111	0.198717948718	0.1875	0.5	0.	0	0	1	0	0	0	0	0.285714285714	0	0
bzip2.c:2702	0	0	0	0	0	0	0	0	0.111111111111	0.0448717948718	0.0625	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2750	0	1	0	1	0	0	0	0	0.222222222222	0.0576923076923	0.	0.333333333333	0.	1	0	0	0	0	0	0	0.428571428571	0	0
bzip2.c:2770	0	0	0	0	0	0	0	0	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
bzip2.c:2789	0	1	0	0	1	0	0	1	0.111111111111	0.0320512820513	0.0625	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
bzip2.c:2794	0	1	0	1	0	0	0	0	0.222222222222	0.294871794872	0.125	0.166666666667	0.	0	0	1	0	0	0	0	0.428571428571	0	1
bzip2.c:2870	0	1	0	0	0	0	0	0	0.111111111111	0.294871794872	0.	0.333333333333	0.	1	0	1	0	0	0	0	0.142857142857	0	0
bzip2.c:3018	0	1	0	1	0	0	0	0	0.111111111111	0.75641025641	0.	0.166666666667	0.	0	0	0	0	0	0	0	0.142857142857	0	1
bzip2.c:787	0	0	0	0	0	0	0	0	0.111111111111	0.0512820512821	0.	0.166666666667	0.	1	0	1	0	0	0	0	0.142857142857	0	0
bzip2.c:840	0	0	0	0	0	0	0	1	0.111111111111	0.0833333333333	0.	0.	0.	0	0	1	0	0	0	0	0.285714285714	0	0
bzip2.c:850	0	1	0	0	0	0	0	1	0.111111111111	0.0512820512821	0.	0.166666666667	0.	1	0	1	0	0	0	0	0.142857142857	0	0
bzip2.c:979	0	0	0	0	0	0	0	1	0.111111111111	0.0641025641026	0.125	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:982	1	0	0	0	0	0	0	0	0.111111111111	0.923076923077	0.25	1.	0.	1	0	0	1	0	0	0	0.142857142857	0	0
bzip2.c:991	0	0	0	0	0	0	0	1	0.111111111111	0.102564102564	0.1875	0.333333333333	0.	0	0	0	0	0	0	0	0.285714285714	0	1
bzip2.c:995	0	0	1	0	0	0	1	1	0.111111111111	0.0320512820513	0.125	0.	0.	0	0	0	0	1	0	0	0.857142857143	0	0
spec.c:106	0	0	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.125	0.	0.	0	0	0	0	0	0	0	0.285714285714	0	0
spec.c:154	1	0	0	0	0	0	0	0	0.222222222222	0.134615384615	0.0625	0.	0.	0	0	0	0	0	0	0	0.428571428571	0	0
spec.c:164	0	0	0	0	0	0	0	0	0.111111111111	0.115384615385	0.0625	0.	0.	0	0	1	1	1	0	0	0.571428571429	0	0
spec.c:293	0	0	0	0	0	0	0	1	0.111111111111	0.0320512820513	0.1875	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
spec.c:306	0	1	0	0	0	0	0	0	0.111111111111	0.480769230769	0.1875	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
spec.c:344	0	0	0	0	0	0	0	1	0.111111111111	0.0769230769231	0.1875	0.166666666667	0.	0	0	0	0	0	0	0	0.285714285714	0	0
spec.c:97	0	1	0	0	0	0	0	1	0.111111111111	0.160256410256	0.125	0.166666666667	0.	1	0	0	0	0	0	0	0.142857142857	0	0
crackaddr-bad.c:163	1	0	1	1	0	0	0	0	1.	0.0232558139535	0.2	0.	1.	0	0	0	0	0	0	0	0.666666666667	0	1
crackaddr-bad.c:182	1	0	0	0	0	0	0	0	0.333333333333	1.	1.	1.	5.	0	0	0	0	0	0	0	0.166666666667	0	0
crackaddr-bad.c:322	1	0	1	0	0	0	0	1	0.666666666667	0.0186046511628	0.2	0.	0.	0	0	0	0	0	0	0	0.666666666667	0	0
crackaddr-bad.c:326	0	0	0	0	0	0	0	0	0.333333333333	0.0488372093023	0.	0.	2.	0	0	0	0	0	0	0	0.333333333333	0	0
crackaddr-bad.c:347	0	1	0	0	0	0	0	0	0.333333333333	0.0279069767442	0.	0.	2.	0	0	0	0	0	0	0	0.166666666667	0	0
crackaddr-bad.c:359	1	0	1	1	0	0	0	0	1.	0.0325581395349	0.2	0.	2.	0	0	1	0	0	0	0	1.	0	0
crackaddr-bad.c:415	1	0	1	0	0	0	0	1	0.666666666667	0.0186046511628	0.2	0.	0.	0	0	0	0	0	0	0	0.666666666667	0	0
crackaddr-bad.c:419	0	0	0	0	0	0	0	0	0.333333333333	0.0488372093023	0.	0.	2.	0	0	0	0	0	0	0	0.333333333333	0	0
crackaddr-bad.c:438	0	1	0	0	0	0	0	0	0.333333333333	0.0279069767442	0.	0.	2.	0	0	0	0	0	0	0	0.166666666667	0	0
crackaddr-bad.c:497	0	0	0	0	0	0	0	0	0.333333333333	0.0186046511628	0.	0.	1.	1	0	0	0	0	0	0	0.166666666667	0	0
crackaddr-bad.c:500	0	0	0	0	0	0	0	0	0.333333333333	0.0186046511628	0.	0.	1.	1	0	0	0	0	0	0	0.166666666667	0	0
my-util.c:104	1	1	0	0	0	0	0	0	0.166666666667	0.0845070422535	0.	0.	2.	0	1	0	0	0	0	0	0.166666666667	0	1
my-util.c:114	1	0	1	0	0	0	0	0	0.0833333333333	0.0352112676056	0.	0.	1.	0	1	0	0	0	0	0	0.166666666667	1	0
txt-dns-file-bad.c:138	1	0	0	0	0	0	0	1	0.0833333333333	0.12676056338	0.	0.	0.	1	0	0	0	0	0	0	0.0833333333333	0	0
txt-dns-file-bad.c:212	1	0	1	1	0	0	0	1	1.	1.	1.	0.	0.	0	0	0	0	0	0	0	1.	1	1
txt-dns-file-bad.c:429	0	0	0	0	0	0	0	0	0.0833333333333	0.0633802816901	0.	1.	1.	0	0	1	0	0	0	0	0.166666666667	0	1
txt-dns-file-bad.c:452	1	0	1	0	0	0	0	0	0.0833333333333	0.056338028169	0.	0.	2.	0	0	0	0	0	0	0	0.416666666667	1	1
txt-dns-file-bad.c:458	1	0	1	0	0	0	0	0	0.0833333333333	0.056338028169	0.	0.	2.	0	0	0	0	0	0	0	0.416666666667	1	1
txt-dns-file-bad.c:471	1	0	1	0	0	0	0	0	0.0833333333333	0.056338028169	0.	0.	2.	0	0	0	0	0	0	0	0.416666666667	1	1
txt-dns-file-bad.c:494	1	0	1	0	0	0	0	0	0.0833333333333	0.056338028169	0.	0.	2.	0	0	0	0	0	0	0	0.416666666667	1	1
txt-dns-file-bad.c:500	0	0	0	0	0	0	0	1	0.0833333333333	0.0492957746479	0.	1.	1.	0	0	0	0	0	0	0	0.166666666667	0	1
bits.c:159	0	0	0	0	0	0	0	0	0.2	0.0411764705882	0.	0.	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
bits.c:199	1	0	0	0	0	0	0	0	0.2	0.0882352941176	0.0909090909091	0.333333333333	1.	0	0	0	0	0	0	0	0.0909090909091	0	0
deflate.c:335	1	1	0	1	0	0	0	0	0.4	0.0411764705882	0.	0.	0.	1	0	1	1	0	0	0	0.181818181818	0	0
deflate.c:338	0	1	0	0	1	0	0	1	0.2	0.0294117647059	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
deflate.c:542	0	0	0	0	0	0	0	1	0.2	0.0647058823529	0.	0.333333333333	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
deflate.c:546	0	1	0	0	1	0	0	1	0.2	0.0647058823529	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
deflate.c:587	1	1	0	0	0	0	0	0	0.2	0.423529411765	0.181818181818	0.333333333333	0.	0	0	1	0	0	0	0	0.0909090909091	0	0
deflate.c:617	1	1	0	0	0	0	0	0	0.2	0.0529411764706	0.181818181818	0.333333333333	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
deflate.c:650	1	1	0	1	0	0	0	0	0.4	0.0411764705882	0.	0.	0.	1	0	1	1	0	0	0	0.181818181818	0	0
deflate.c:671	1	1	0	0	0	0	0	0	0.2	0.594117647059	0.181818181818	0.333333333333	0.	0	0	1	0	0	0	0	0.0909090909091	0	0
deflate.c:693	1	1	0	0	0	0	0	0	0.2	0.0529411764706	0.181818181818	0.333333333333	0.	0	0	1	0	0	0	0	0.0909090909091	0	0
deflate.c:728	1	1	0	1	0	0	0	0	0.4	0.0411764705882	0.	0.	0.	1	0	1	1	0	0	0	0.181818181818	0	0
gzip.c:1022	1	0	1	0	0	0	0	1	0.4	0.0705882352941	0.0909090909091	0.	1.	0	0	1	0	0	0	0	0.272727272727	0	1
gzip.c:1234	1	0	0	0	0	0	0	0	0.2	0.0705882352941	0.	0.333333333333	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
gzip.c:1242	1	0	0	0	0	0	0	0	0.2	0.0705882352941	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
gzip.c:1247	1	0	1	0	0	0	0	1	0.2	0.123529411765	0.0909090909091	0.333333333333	1.	0	1	1	0	0	0	0	0.636363636364	1	1
gzip.c:1264	1	0	0	0	0	0	0	0	0.2	0.0705882352941	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
gzip.c:1483	1	0	0	0	0	0	0	0	0.4	0.188235294118	0.	0.	1.	0	0	1	0	0	0	0	0.181818181818	1	0
gzip.c:1486	1	0	1	0	0	0	0	1	0.2	0.0941176470588	0.	0.	1.	0	1	1	0	0	0	0	0.363636363636	1	1
gzip.c:1495	1	0	1	0	0	0	0	0	0.2	0.0352941176471	0.0909090909091	0.	1.	0	1	1	0	0	0	0	0.363636363636	1	1
gzip.c:1525	1	1	1	0	0	0	0	0	0.4	0.0647058823529	0.	0.	0.	0	0	0	0	0	0	0	0.272727272727	0	0
gzip.c:1679	1	0	0	0	0	0	0	0	0.4	0.635294117647	0.	0.	0.	0	0	0	0	0	0	0	0.181818181818	0	0
gzip.c:366	1	0	1	0	0	0	0	0	0.2	0.0470588235294	0.	0.	1.	0	0	1	0	0	0	0	0.181818181818	1	1
gzip.c:375	1	0	1	0	0	0	0	0	0.2	0.0470588235294	0.	0.	1.	0	0	1	0	0	0	0	0.181818181818	1	1
gzip.c:481	0	1	0	0	0	0	0	0	0.2	0.882352941176	0.	0.666666666667	0.	0	0	0	0	0	0	0	0.0909090909091	0	1
gzip.c:561	0	0	0	0	0	0	0	0	0.2	0.0411764705882	0.0909090909091	0.333333333333	0.	0	1	1	0	0	0	0	0.181818181818	0	1
gzip.c:674	1	0	0	1	0	0	0	0	1.	0.117647058824	0.	0.	0.	1	0	1	1	0	0	0	0.545454545455	0	0
gzip.c:784	1	0	0	1	0	0	0	0	1.	0.0941176470588	0.	0.	0.	1	0	1	1	0	0	0	0.545454545455	0	0
gzip.c:871	1	1	0	1	0	0	0	0	1.	0.152941176471	0.	0.	0.	1	0	1	1	0	0	0	0.454545454545	0	0
gzip.c:978	1	0	1	0	0	0	0	1	0.4	0.329411764706	0.0909090909091	0.	1.	0	0	1	0	0	0	0	0.272727272727	0	1
inflate.c:309	1	0	0	0	0	0	0	1	0.2	0.0352941176471	0.0909090909091	0.	1.	0	0	0	0	0	0	0	0.0909090909091	0	1
inflate.c:325	1	1	1	1	1	0	0	1	0.4	0.0352941176471	0.0909090909091	0.333333333333	0.	1	0	0	0	1	0	0	0.272727272727	0	0
inflate.c:331	1	0	1	1	1	0	0	1	0.4	0.0352941176471	0.0909090909091	0.	0.	0	0	0	0	1	0	0	0.272727272727	0	0
inflate.c:341	0	0	0	0	1	0	0	0	0.4	0.0470588235294	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.272727272727	0	0
inflate.c:352	1	0	0	0	0	0	0	0	0.2	0.0588235294118	0.	0.	2.	0	0	0	0	0	0	0	0.0909090909091	0	1
inflate.c:359	0	0	0	0	0	0	0	0	0.2	0.0764705882353	0.181818181818	0.333333333333	1.	0	0	0	0	0	0	0	0.181818181818	0	1
inflate.c:382	1	0	0	0	0	0	0	0	0.4	0.3	0.272727272727	0.666666666667	2.	1	0	0	0	0	0	0	0.363636363636	0	0
inflate.c:393	0	0	1	0	0	0	0	1	0.4	0.0529411764706	0.	0.333333333333	1.	0	0	0	0	0	0	0	0.545454545455	0	0
inflate.c:445	0	0	0	0	1	0	0	1	0.2	0.0294117647059	0.0909090909091	0.	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:449	0	0	0	0	0	0	0	0	0.2	0.0294117647059	0.	0.	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:454	0	0	1	0	0	0	0	0	0.2	0.0294117647059	0.0909090909091	0.	0.	0	0	0	0	1	0	0	0.454545454545	0	0
inflate.c:480	1	0	0	0	0	0	0	1	0.2	0.0470588235294	0.	0.	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:515	0	0	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:517	0	1	0	0	0	0	0	1	0.4	0.147058823529	0.181818181818	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:522	0	0	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:542	0	0	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:547	0	0	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:549	0	1	0	0	0	0	0	1	0.4	0.147058823529	0.181818181818	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:554	0	0	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:557	0	0	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	0	0	0	0	0	0	0	0.181818181818	0	0
inflate.c:563	1	0	0	1	0	0	0	0	0.2	0.241176470588	0.0909090909091	0.666666666667	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:574	1	0	0	0	0	0	0	0	0.2	0.0529411764706	0.0909090909091	0.666666666667	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:620	0	1	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:623	0	1	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:630	1	0	0	0	0	0	0	0	0.2	0.188235294118	0.181818181818	0.666666666667	0.	0	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:632	0	1	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:666	0	1	0	0	1	0	0	1	0.2	0.0294117647059	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:668	0	1	0	0	1	0	0	0	0.2	0.0294117647059	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:670	0	1	0	0	1	0	0	0	0.2	0.0294117647059	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:672	0	1	0	0	1	0	0	0	0.2	0.0294117647059	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:680	0	1	0	0	1	0	0	1	0.2	0.0294117647059	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:733	0	1	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
inflate.c:736	0	1	0	0	0	0	0	0	0.2	0.0823529411765	0.0909090909091	0.333333333333	0.	1	0	0	0	0	0	0	0.0909090909091	0	0
