unlzw.c:344:memcpy	0	0.6	0	0	1.	1	1	1	1	0	0	0	0.	0.380952380952	0.	0
unlzw.c:357:memcpy	0	0.6	0	0	1.	1	1	1	1	0	0	0	0.	0.380952380952	0.	0
util.c:100:__errno_location	1	0.	1	0	0.	0	0	0	0	0	0	0	1.	0.	1.	1
util.c:102:read	0	0.6	1	1	0.	1	0	1	1	1	0	0	0.	0.47619047619	0.	0
util.c:156:write	0	0.6	1	1	1.	1	0	1	1	1	0	0	0.	0.47619047619	0.	0
util.c:172:__ctype_b_loc	1	0.	1	0	0.	0	0	1	0	1	0	0	1.	0.	1.	1
util.c:186:strrchr	1	0.4	1	0	1.	1	1	0	0	0	0	0	1.	0.428571428571	0.	1
util.c:290:getenv	0	0.2	1	0	1.	0	0	0	0	0	0	0	0.	0.857142857143	0.	1
util.c:293:strlen	0	0.2	1	1	1.	0	1	0	0	0	0	0	0.	0.571428571429	0.	1
util.c:294:strcpy	0	0.4	1	0	1.	0	1	0	0	1	1	0	0.	0.285714285714	0.	0
util.c:297:strspn	0	0.4	1	1	1.	0	1	1	1	1	0	0	1.	0.571428571429	1.	1
util.c:300:strcspn	0	0.4	1	1	1.	0	1	1	1	1	0	0	1.	0.571428571429	1.	1
util.c:309:calloc	1	0.4	1	0	1.	0	0	0	0	0	0	0	1.	0.571428571429	0.	1
util.c:318:strspn	0	0.4	1	1	1.	0	1	1	1	1	0	0	1.	0.571428571429	1.	1
util.c:347:__errno_location	1	0.	1	0	0.	0	0	0	0	0	0	0	1.	0.	1.	1
util.c:380:_IO_putc	1	0.4	0	0	0.	0	0	0	0	0	0	0	0.	0.142857142857	0.	0
util.c:383:_IO_putc	1	0.4	0	0	0.	0	0	0	0	0	0	0	0.	0.142857142857	0.	0
util.c:42:__errno_location	1	0.	1	0	0.	0	0	0	0	0	0	0	1.	0.	1.	1
util.c:46:read	1	0.6	1	1	0.	1	0	1	0	1	0	0	1.	0.380952380952	0.	0
util.c:48:__errno_location	1	0.	1	0	0.	0	0	0	0	0	0	0	1.	0.	1.	1
zip.c:111:read	0	0.6	1	1	0.	1	0	0	0	0	0	0	0.	0.47619047619	0.	1
iquery-bad.c:135:memcpy	0	1.	0	0	0.	0	1	0	0	0	0	0	0.	0.333333333333	0.	0
iquery-bad.c:154:fopen	0	0.666666666667	1	0	0.	0	0	0	0	1	0	0	1.	0.666666666667	1.	0
iquery-bad.c:160:fgetc	0	0.333333333333	1	1	0.	0	0	1	0	1	0	0	0.	1.	0.	0
iquery-bad.c:180:fopen	0	0.666666666667	1	0	1.	1	0	0	0	0	0	0	1.	0.833333333333	1.	0
iquery-bad.c:182:fscanf	0	1.	1	1	0.	0	0	0	0	0	0	0	0.	0.444444444444	0.	0
iquery-bad.c:98:__dn_skipname	0	0.666666666667	1	1	0.	0	0	0	0	0	0	0	1.	0.833333333333	0.	1
catopen.c:104:index	1	0.4	1	0	1.	0	1	0	0	1	1	0	1.	0.214285714286	0.	1
catopen.c:156:strncpy	0	0.6	0	0	1.	1	1	1	0	1	1	0	1.	0.142857142857	0.	0
catopen.c:158:strncpy	0	0.6	0	0	1.	0	1	1	0	1	1	0	0.	0.142857142857	0.	0
catopen.c:160:strncpy	0	0.6	0	0	1.	0	1	1	0	1	1	0	0.	0.142857142857	0.	0
catopen.c:162:strncpy	0	0.6	0	0	1.	0	1	1	0	1	1	0	0.	0.142857142857	0.	0
catopen.c:164:strncpy	0	0.6	0	0	1.	0	1	1	0	1	1	0	0.	0.142857142857	0.	0
catopen.c:169:strncpy	0	0.6	0	0	1.	1	1	1	0	1	1	0	1.	0.142857142857	0.	0
catopen.c:180:index	1	0.4	1	0	1.	0	1	1	0	1	1	0	1.	0.214285714286	0.	1
catopen.c:186:open	1	0.4	1	1	1.	0	0	1	0	1	1	0	1.	0.214285714286	0.	0
catopen.c:191:catopen	1	0.4	1	0	1.	0	0	0	0	0	1	1	1.	0.214285714286	0.	0
catopen.c:21:catopen	0	0.4	1	0	0.	1	0	0	0	0	1	1	1.	0.285714285714	0.	0
catopen.c:40:index	1	0.4	1	0	0.	1	1	0	0	0	1	0	1.	0.214285714286	0.	0
catopen.c:56:getenv	0	0.2	1	0	0.	0	0	0	0	0	1	0	1.	0.428571428571	1.	1
catopen.c:88:strlen	0	0.2	1	1	0.	1	1	0	0	0	1	0	1.	0.285714285714	1.	1
catopen.c:90:getenv	0	0.2	1	0	0.	0	0	0	0	1	1	0	1.	0.428571428571	1.	1
catopen.c:93:strlen	0	0.2	1	1	1.	0	1	0	0	0	1	0	0.	0.285714285714	0.	1
catopen.c:96:index	1	0.4	1	0	1.	0	1	0	0	1	1	0	1.	0.214285714286	0.	1
